transect_id,domain_number,match_method,lrr_m_yr,r_squared,p_value,unc_m_yr,n_obs,start_date,end_date
usa_NC_0033_0041,24.0,point_in_polygon,-2.9691,0.3723,0.0,0.4822,250,1996-02-11,2010-12-02
usa_NC_0033_0042,24.0,point_in_polygon,-2.9961,0.3906,0.0,0.4681,250,1996-02-11,2010-12-02
usa_NC_0033_0043,25.0,point_in_polygon,-3.1667,0.4136,0.0,0.4794,242,1996-02-11,2010-12-02
usa_NC_0033_0044,25.0,point_in_polygon,-3.3278,0.4599,0.0,0.4474,254,1996-02-11,2010-12-02
usa_NC_0033_0045,25.0,point_in_polygon,-3.3799,0.4439,0.0,0.4665,257,1996-02-11,2010-12-02
usa_NC_0033_0046,25.0,point_in_polygon,-3.4699,0.4402,0.0,0.4807,259,1996-02-11,2010-12-02
usa_NC_0033_0047,25.0,point_in_polygon,-3.3502,0.4379,0.0,0.4671,258,1996-02-11,2010-12-02
usa_NC_0033_0048,25.0,point_in_polygon,-3.3004,0.4129,0.0,0.4815,261,1996-02-11,2010-12-10
usa_NC_0033_0049,25.0,point_in_polygon,-3.1989,0.3924,0.0,0.488,260,1996-02-11,2010-12-10
usa_NC_0033_0050,25.0,point_in_polygon,-3.076,0.3794,0.0,0.4795,263,1996-02-11,2010-12-10
usa_NC_0033_0051,25.0,point_in_polygon,-2.807,0.3292,0.0,0.4903,261,1996-02-11,2010-12-10
usa_NC_0033_0052,25.0,point_in_polygon,-2.8119,0.3286,0.0,0.4927,260,1996-02-11,2010-12-10
usa_NC_0033_0053,26.0,point_in_polygon,-2.6768,0.3061,0.0,0.4903,264,1996-02-11,2010-12-10
usa_NC_0033_0054,26.0,point_in_polygon,-2.5401,0.2809,0.0,0.4944,264,1996-02-11,2010-12-10
usa_NC_0033_0055,26.0,point_in_polygon,-2.428,0.2547,0.0,0.5152,254,1996-02-11,2010-12-10
usa_NC_0033_0056,26.0,point_in_polygon,-2.5079,0.2651,0.0,0.5201,252,1996-02-11,2010-12-10
usa_NC_0033_0057,26.0,point_in_polygon,-2.4873,0.2534,0.0,0.534,250,1996-02-11,2010-12-10
usa_NC_0033_0058,26.0,point_in_polygon,-2.0292,0.1976,0.0,0.5157,246,1996-02-11,2010-12-10
usa_NC_0033_0059,26.0,point_in_polygon,-1.7323,0.1444,0.0,0.5363,242,1996-02-11,2010-12-02
usa_NC_0033_0060,26.0,point_in_polygon,-1.5901,0.131,0.0,0.5187,244,1996-02-11,2010-12-02
usa_NC_0033_0061,26.0,point_in_polygon,-0.8995,0.0525,0.0003,0.483,245,1996-02-11,2010-12-02
usa_NC_0033_0062,26.0,point_in_polygon,-0.4217,0.0122,0.08598,0.4818,243,1996-02-11,2010-12-02
usa_NC_0033_0064,27.0,point_in_polygon,0.5074,0.0226,0.016539,0.4141,254,1996-02-11,2010-12-02
usa_NC_0033_0065,27.0,point_in_polygon,0.9584,0.071,1.4e-05,0.4267,258,1996-02-11,2010-12-02
usa_NC_0033_0066,27.0,point_in_polygon,1.5789,0.1625,0.0,0.4439,255,1996-02-11,2010-12-02
usa_NC_0033_0067,27.0,point_in_polygon,2.0278,0.2483,0.0,0.4317,261,1996-02-11,2010-12-10
usa_NC_0033_0068,27.0,point_in_polygon,2.3763,0.3188,0.0,0.4275,258,1996-02-11,2010-12-10
usa_NC_0033_0069,27.0,point_in_polygon,2.5257,0.3304,0.0,0.4417,259,1996-02-11,2010-12-10
usa_NC_0033_0070,27.0,point_in_polygon,2.7377,0.3472,0.0,0.4611,259,1996-02-11,2010-12-10
usa_NC_0033_0071,27.0,point_in_polygon,2.7386,0.3384,0.0,0.4732,256,1996-02-11,2010-12-10
usa_NC_0033_0072,27.0,point_in_polygon,2.8087,0.3592,0.0,0.4608,259,1996-02-11,2010-12-10
usa_NC_0033_0073,27.0,point_in_polygon,2.8717,0.362,0.0,0.462,266,1996-02-11,2010-12-10
usa_NC_0033_0074,28.0,point_in_polygon,2.6523,0.3346,0.0,0.4604,258,1996-02-11,2010-12-10
usa_NC_0033_0075,28.0,point_in_polygon,2.6307,0.3421,0.0,0.4508,256,1996-02-11,2010-12-10
usa_NC_0033_0076,28.0,point_in_polygon,2.5962,0.3674,0.0,0.4287,247,1996-02-11,2010-12-10
usa_NC_0033_0077,28.0,point_in_polygon,2.6961,0.3805,0.0,0.4294,251,1996-02-11,2010-12-10
usa_NC_0033_0078,28.0,point_in_polygon,2.9463,0.4283,0.0,0.4257,250,1996-02-11,2010-12-02
usa_NC_0033_0079,28.0,point_in_polygon,3.1356,0.4365,0.0,0.4447,251,1996-02-11,2010-12-02
usa_NC_0033_0080,28.0,point_in_polygon,3.3412,0.4655,0.0,0.4487,249,1996-02-11,2010-12-02
usa_NC_0033_0081,28.0,point_in_polygon,3.5914,0.492,0.0,0.4564,250,1996-02-11,2010-12-02
usa_NC_0033_0082,28.0,point_in_polygon,3.6113,0.4905,0.0,0.4585,252,1996-02-11,2010-12-02
usa_NC_0033_0083,28.0,point_in_polygon,3.7187,0.5283,0.0,0.4291,262,1996-02-11,2010-12-02
usa_NC_0033_0084,29.0,point_in_polygon,3.8006,0.5366,0.0,0.4305,263,1996-02-11,2010-12-02
usa_NC_0033_0085,29.0,point_in_polygon,4.0279,0.5452,0.0,0.4493,262,1996-02-11,2010-12-02
usa_NC_0033_0086,29.0,point_in_polygon,3.9012,0.509,0.0,0.4635,267,1996-02-11,2010-12-10
usa_NC_0033_0087,29.0,point_in_polygon,3.7101,0.4693,0.0,0.4808,263,1996-02-11,2010-12-10
usa_NC_0033_0088,29.0,point_in_polygon,3.4751,0.4291,0.0,0.4886,263,1996-02-11,2010-12-10
usa_NC_0033_0089,29.0,point_in_polygon,3.1727,0.3742,0.0,0.5011,262,1996-02-11,2010-12-10
usa_NC_0033_0090,29.0,point_in_polygon,2.7962,0.3335,0.0,0.4809,264,1996-02-11,2010-12-10
usa_NC_0033_0091,29.0,point_in_polygon,2.5195,0.2664,0.0,0.5086,264,1996-02-11,2010-12-10
usa_NC_0033_0092,29.0,point_in_polygon,2.1922,0.2351,0.0,0.4792,266,1996-02-11,2010-12-10
usa_NC_0033_0093,29.0,point_in_polygon,1.9851,0.1992,0.0,0.4833,265,1996-02-11,2010-12-10
usa_NC_0033_0094,30.0,point_in_polygon,1.8528,0.1884,0.0,0.4743,257,1996-02-11,2010-12-10
usa_NC_0033_0095,30.0,point_in_polygon,1.637,0.1596,0.0,0.4641,256,1996-02-11,2010-12-10
usa_NC_0033_0096,30.0,point_in_polygon,1.5556,0.1427,0.0,0.4741,253,1996-02-11,2010-12-10
usa_NC_0033_0097,30.0,point_in_polygon,1.4567,0.1404,0.0,0.4498,251,1996-02-11,2010-12-02
usa_NC_0033_0098,30.0,point_in_polygon,1.5229,0.147,0.0,0.4627,246,1996-02-11,2010-12-02
usa_NC_0033_0099,30.0,point_in_polygon,1.4296,0.1384,0.0,0.4461,250,1996-02-11,2010-12-02
usa_NC_0033_0100,30.0,point_in_polygon,1.3388,0.1244,0.0,0.447,247,1996-02-11,2010-12-02
usa_NC_0033_0101,30.0,point_in_polygon,1.417,0.1374,0.0,0.4469,247,1996-02-11,2010-12-02
usa_NC_0033_0102,30.0,point_in_polygon,1.8421,0.2102,0.0,0.4422,255,1996-02-11,2010-12-02
usa_NC_0033_0103,30.0,point_in_polygon,1.7077,0.1779,0.0,0.4491,261,1996-02-11,2010-12-02
usa_NC_0033_0104,31.0,point_in_polygon,1.803,0.1897,0.0,0.4474,271,1996-02-11,2010-12-02
usa_NC_0033_0105,31.0,point_in_polygon,1.8796,0.2001,0.0,0.4554,266,1996-02-11,2010-12-02
usa_NC_0033_0106,31.0,point_in_polygon,1.9143,0.2078,0.0,0.4504,269,1996-02-11,2010-12-10
usa_NC_0033_0107,31.0,point_in_polygon,1.9416,0.208,0.0,0.4574,268,1996-02-11,2010-12-10
usa_NC_0033_0108,31.0,point_in_polygon,1.9937,0.2165,0.0,0.4605,265,1996-02-11,2010-12-10
usa_NC_0033_0109,31.0,point_in_polygon,2.1196,0.2327,0.0,0.4692,263,1996-02-11,2010-12-10
usa_NC_0033_0110,31.0,point_in_polygon,1.9905,0.2139,0.0,0.4624,266,1996-02-11,2010-12-10
usa_NC_0033_0111,31.0,point_in_polygon,2.1535,0.2458,0.0,0.4588,264,1996-02-11,2010-12-10
usa_NC_0033_0112,31.0,point_in_polygon,2.1044,0.2432,0.0,0.4525,263,1996-02-11,2010-12-10
usa_NC_0033_0113,31.0,point_in_polygon,2.0116,0.211,0.0,0.4779,259,1996-02-11,2010-12-10
usa_NC_0033_0114,31.0,point_in_polygon,1.961,0.2218,0.0,0.4557,254,1996-02-11,2010-12-10
usa_NC_0033_0115,32.0,point_in_polygon,1.9677,0.2345,0.0,0.4438,251,1996-02-11,2010-12-10
usa_NC_0033_0116,32.0,point_in_polygon,1.9982,0.2435,0.0,0.4387,252,1996-02-11,2010-12-10
usa_NC_0033_0117,32.0,point_in_polygon,1.937,0.2431,0.0,0.4266,251,1996-02-11,2010-12-02
usa_NC_0033_0118,32.0,point_in_polygon,1.8939,0.2241,0.0,0.439,252,1996-02-11,2010-12-02
usa_NC_0033_0119,32.0,point_in_polygon,1.8504,0.1893,0.0,0.475,254,1996-02-11,2010-12-02
usa_NC_0033_0120,32.0,point_in_polygon,1.771,0.1584,0.0,0.5054,255,1996-02-11,2010-12-02
usa_NC_0033_0121,32.0,point_in_polygon,2.0418,0.1962,0.0,0.5116,255,1996-02-11,2010-12-02
usa_NC_0033_0122,32.0,point_in_polygon,2.2676,0.2222,0.0,0.5171,263,1996-02-11,2010-12-02
usa_NC_0033_0123,32.0,point_in_polygon,2.1606,0.2139,0.0,0.5068,261,1996-02-11,2010-12-02
usa_NC_0033_0124,32.0,point_in_polygon,2.0217,0.1968,0.0,0.4969,264,1996-02-11,2010-12-02
usa_NC_0033_0125,33.0,point_in_polygon,2.0719,0.2134,0.0,0.4803,268,1996-02-11,2010-12-10
usa_NC_0033_0126,33.0,point_in_polygon,2.0739,0.2197,0.0,0.4719,268,1996-02-11,2010-12-10
usa_NC_0033_0127,33.0,point_in_polygon,1.9806,0.1976,0.0,0.4855,264,1996-02-11,2010-12-10
usa_NC_0033_0128,33.0,point_in_polygon,1.9507,0.1943,0.0,0.4841,263,1996-02-11,2010-12-10
usa_NC_0033_0129,33.0,point_in_polygon,1.9783,0.2091,0.0,0.4653,267,1996-02-11,2010-12-10
usa_NC_0033_0130,33.0,point_in_polygon,1.8817,0.1825,0.0,0.4873,261,1996-02-11,2010-12-10
usa_NC_0033_0131,33.0,point_in_polygon,1.7658,0.1573,0.0,0.5001,261,1996-02-11,2010-12-10
usa_NC_0033_0132,33.0,point_in_polygon,1.6021,0.1274,0.0,0.5111,263,1996-02-11,2010-12-10
usa_NC_0033_0133,33.0,point_in_polygon,1.2132,0.0765,6e-06,0.5179,259,1996-02-11,2010-12-10
usa_NC_0033_0134,33.0,point_in_polygon,0.9269,0.0463,0.000581,0.5239,252,1996-02-11,2010-12-10
usa_NC_0033_0135,33.0,point_in_polygon,0.8087,0.0333,0.003626,0.5423,252,1996-02-11,2010-12-10
usa_NC_0033_0136,34.0,point_in_polygon,0.5917,0.0176,0.035764,0.552,251,1996-02-11,2010-12-02
usa_NC_0033_0137,34.0,point_in_polygon,0.492,0.0121,0.084191,0.5589,247,1996-02-11,2010-12-02
usa_NC_0033_0138,34.0,point_in_polygon,0.1852,0.0017,0.514592,0.5589,248,1996-02-11,2010-12-02
usa_NC_0033_0139,34.0,point_in_polygon,0.1147,0.0007,0.687048,0.5601,245,1996-02-11,2010-12-02
usa_NC_0033_0140,34.0,point_in_polygon,-0.0757,0.0003,0.779257,0.5314,248,1996-02-11,2010-12-02
usa_NC_0033_0141,34.0,point_in_polygon,-0.2922,0.0052,0.253249,0.5026,252,1996-02-11,2010-12-02
usa_NC_0033_0142,34.0,point_in_polygon,-0.4499,0.0124,0.074352,0.4944,257,1996-02-11,2010-12-02
usa_NC_0033_0143,34.0,point_in_polygon,-0.9525,0.0556,0.000128,0.4822,259,1996-02-11,2010-12-02
usa_NC_0033_0144,34.0,point_in_polygon,-1.0195,0.0624,4.6e-05,0.4845,260,1996-02-11,2010-12-02
usa_NC_0033_0145,34.0,point_in_polygon,-1.0036,0.0588,7.1e-05,0.4896,263,1996-02-11,2010-12-10
usa_NC_0033_0146,35.0,point_in_polygon,-1.3526,0.0985,0.0,0.4988,263,1996-02-11,2010-12-10
usa_NC_0033_0147,35.0,point_in_polygon,-1.5198,0.1173,0.0,0.5112,260,1996-02-11,2010-12-10
usa_NC_0033_0148,35.0,point_in_polygon,-1.8596,0.1729,0.0,0.4996,259,1996-02-11,2010-12-10
usa_NC_0033_0149,35.0,point_in_polygon,-2.1516,0.2229,0.0,0.4954,257,1996-02-11,2010-12-10
usa_NC_0033_0150,35.0,point_in_polygon,-2.4778,0.2935,0.0,0.475,256,1996-02-11,2010-12-10
usa_NC_0033_0151,35.0,point_in_polygon,-2.8199,0.3548,0.0,0.468,258,1996-02-11,2010-12-10
usa_NC_0033_0152,35.0,point_in_polygon,-2.9788,0.3629,0.0,0.4848,259,1996-02-11,2010-12-10
usa_NC_0033_0153,35.0,point_in_polygon,-3.26,0.3967,0.0,0.4957,257,1996-02-11,2010-12-10
usa_NC_0033_0154,35.0,point_in_polygon,-3.3304,0.4025,0.0,0.5064,251,1996-02-11,2010-12-10
usa_NC_0033_0155,35.0,point_in_polygon,-3.417,0.3973,0.0,0.5319,245,1996-02-11,2010-12-10
usa_NC_0033_0156,35.0,point_in_polygon,-3.3822,0.396,0.0,0.5224,250,1996-02-11,2010-12-02
usa_NC_0033_0157,36.0,point_in_polygon,-3.4482,0.4037,0.0,0.5274,247,1996-02-11,2010-12-02
usa_NC_0033_0158,36.0,point_in_polygon,-3.5832,0.3954,0.0,0.5531,251,1996-02-11,2010-12-02
usa_NC_0033_0159,36.0,point_in_polygon,-3.6889,0.4192,0.0,0.5419,251,1996-02-11,2010-12-02
usa_NC_0033_0160,36.0,point_in_polygon,-3.6091,0.4184,0.0,0.5344,248,1996-02-11,2010-12-02
usa_NC_0033_0161,36.0,point_in_polygon,-3.5673,0.4386,0.0,0.4977,257,1996-02-11,2010-12-02
usa_NC_0033_0162,36.0,point_in_polygon,-3.5666,0.4411,0.0,0.4932,259,1996-02-11,2010-12-02
usa_NC_0033_0163,36.0,point_in_polygon,-3.657,0.4648,0.0,0.4801,261,1996-02-11,2010-12-02
usa_NC_0033_0164,36.0,point_in_polygon,-3.6234,0.4577,0.0,0.4826,261,1996-02-11,2010-12-02
usa_NC_0033_0165,36.0,point_in_polygon,-3.5017,0.4422,0.0,0.4784,264,1996-02-11,2010-12-10
usa_NC_0033_0166,36.0,point_in_polygon,-3.4144,0.4299,0.0,0.4737,269,1996-02-11,2010-12-10
usa_NC_0033_0167,37.0,point_in_polygon,-3.4467,0.433,0.0,0.4798,264,1996-02-11,2010-12-10
usa_NC_0033_0168,37.0,point_in_polygon,-3.2646,0.4037,0.0,0.4808,266,1996-02-11,2010-12-10
usa_NC_0033_0169,37.0,point_in_polygon,-2.9671,0.3567,0.0,0.4876,261,1996-02-11,2010-12-10
usa_NC_0033_0170,37.0,point_in_polygon,-2.722,0.3255,0.0,0.4823,258,1996-02-11,2010-12-10
usa_NC_0033_0171,37.0,point_in_polygon,-2.5439,0.3166,0.0,0.4618,256,1996-02-11,2010-12-10
usa_NC_0033_0172,37.0,point_in_polygon,-2.4343,0.2841,0.0,0.4823,251,1996-02-11,2010-12-10
usa_NC_0033_0173,37.0,point_in_polygon,-2.1912,0.226,0.0,0.5031,254,1996-02-11,2010-12-10
usa_NC_0033_0174,37.0,point_in_polygon,-2.1554,0.2158,0.0,0.5149,249,1996-02-11,2010-12-10
usa_NC_0033_0175,37.0,point_in_polygon,-1.8971,0.1691,0.0,0.5314,245,1996-02-11,2010-12-10
usa_NC_0033_0176,37.0,point_in_polygon,-1.4981,0.1076,0.0,0.5395,250,1996-02-11,2010-12-02
usa_NC_0033_0177,37.0,point_in_polygon,-1.1665,0.0675,3.5e-05,0.5454,247,1996-02-11,2010-12-02
usa_NC_0033_0178,38.0,point_in_polygon,-0.8022,0.032,0.005049,0.5584,244,1996-02-11,2010-12-02
usa_NC_0033_0179,38.0,point_in_polygon,-0.4768,0.0119,0.087855,0.548,246,1996-02-11,2010-12-02
usa_NC_0033_0180,38.0,point_in_polygon,-0.0342,0.0001,0.90193,0.5456,244,1996-02-11,2010-12-02
usa_NC_0033_0181,38.0,point_in_polygon,0.4326,0.0107,0.09844,0.5137,257,1996-02-11,2010-12-02
usa_NC_0033_0182,38.0,point_in_polygon,0.6322,0.0226,0.015363,0.5102,260,1996-02-11,2010-12-02
usa_NC_0033_0183,38.0,point_in_polygon,0.8045,0.0408,0.001084,0.4793,259,1996-02-11,2010-12-02
usa_NC_0033_0184,38.0,point_in_polygon,1.1212,0.0712,1.2e-05,0.4945,262,1996-02-11,2010-12-02
usa_NC_0033_0185,38.0,point_in_polygon,1.3934,0.1072,0.0,0.4891,264,1996-02-11,2010-12-10
usa_NC_0033_0186,38.0,point_in_polygon,1.2299,0.0866,1e-06,0.4859,264,1996-02-11,2010-12-10
usa_NC_0033_0187,38.0,point_in_polygon,1.0664,0.0668,2.6e-05,0.4904,258,1996-02-11,2010-12-10
usa_NC_0033_0188,39.0,point_in_polygon,1.0316,0.0626,4.2e-05,0.4876,262,1996-02-11,2010-12-10
usa_NC_0033_0189,39.0,point_in_polygon,0.8756,0.0461,0.000476,0.4872,261,1996-02-11,2010-12-10
usa_NC_0033_0190,39.0,point_in_polygon,0.6964,0.031,0.004424,0.4776,260,1996-02-11,2010-12-10
usa_NC_0033_0191,39.0,point_in_polygon,0.6195,0.0261,0.009139,0.4644,259,1996-02-11,2010-12-10
usa_NC_0033_0192,39.0,point_in_polygon,0.4433,0.0141,0.056644,0.4559,259,1996-02-11,2010-12-10
usa_NC_0033_0193,39.0,point_in_polygon,0.4035,0.0117,0.084809,0.4593,255,1996-02-11,2010-12-10
usa_NC_0033_0194,39.0,point_in_polygon,0.2496,0.0046,0.281547,0.4555,253,1996-02-11,2010-12-10
usa_NC_0033_0195,39.0,point_in_polygon,0.1865,0.0027,0.412766,0.4477,249,1996-02-11,2010-12-10
usa_NC_0033_0196,39.0,point_in_polygon,0.3816,0.0109,0.100237,0.4555,250,1996-02-11,2010-12-02
usa_NC_0033_0197,39.0,point_in_polygon,0.3969,0.0126,0.076051,0.4388,250,1996-02-11,2010-12-02
usa_NC_0033_0198,40.0,point_in_polygon,0.2193,0.0043,0.298732,0.4149,251,1996-02-11,2010-12-02
usa_NC_0033_0199,40.0,point_in_polygon,0.3008,0.008,0.160123,0.4205,247,1996-02-11,2010-12-02
usa_NC_0033_0200,40.0,point_in_polygon,0.5841,0.0293,0.006635,0.4202,250,1996-02-11,2010-12-02
usa_NC_0033_0201,40.0,point_in_polygon,0.7335,0.0484,0.000362,0.3996,259,1996-02-11,2010-12-02
usa_NC_0033_0202,40.0,point_in_polygon,0.7145,0.0429,0.000727,0.4114,263,1996-02-11,2010-12-02
usa_NC_0033_0203,40.0,point_in_polygon,0.8019,0.0515,0.000206,0.4194,263,1996-02-11,2010-12-02
usa_NC_0033_0204,40.0,point_in_polygon,0.9097,0.0566,9.2e-05,0.4511,265,1996-02-11,2010-12-10
usa_NC_0033_0205,40.0,point_in_polygon,0.8427,0.0526,0.000175,0.4359,263,1996-02-11,2010-12-10
usa_NC_0033_0206,40.0,point_in_polygon,1.038,0.0742,7e-06,0.4468,263,1996-02-11,2010-12-10
usa_NC_0033_0207,40.0,point_in_polygon,1.177,0.0931,0.0,0.4452,266,1996-02-11,2010-12-10
usa_NC_0033_0209,41.0,point_in_polygon,1.4385,0.1212,0.0,0.4713,264,1996-02-11,2010-12-10
usa_NC_0033_0210,41.0,point_in_polygon,1.5402,0.1339,0.0,0.4774,263,1996-02-11,2010-12-10
usa_NC_0033_0211,41.0,point_in_polygon,1.6998,0.1492,0.0,0.4977,260,1996-02-11,2010-12-10
usa_NC_0033_0212,41.0,point_in_polygon,1.6443,0.1346,0.0,0.5182,253,1996-02-11,2010-12-10
usa_NC_0033_0213,41.0,point_in_polygon,1.5726,0.1226,0.0,0.521,255,1996-02-11,2010-12-10
usa_NC_0033_0214,41.0,point_in_polygon,1.5898,0.13,0.0,0.5112,253,1996-02-11,2010-12-10
usa_NC_0033_0215,41.0,point_in_polygon,1.6076,0.141,0.0,0.4983,248,1996-02-11,2010-12-10
usa_NC_0033_0216,41.0,point_in_polygon,1.6325,0.1576,0.0,0.4729,249,1996-02-11,2010-12-02
usa_NC_0033_0217,41.0,point_in_polygon,1.4878,0.1529,0.0,0.4344,254,1996-02-11,2010-12-02
usa_NC_0033_0218,41.0,point_in_polygon,1.3612,0.1358,0.0,0.4313,248,1996-02-11,2010-12-02
usa_NC_0033_0219,42.0,point_in_polygon,1.2346,0.1123,0.0,0.4404,243,1996-02-11,2010-12-02
usa_NC_0033_0220,42.0,point_in_polygon,1.414,0.1347,0.0,0.4501,248,1996-02-11,2010-12-02
usa_NC_0033_0221,42.0,point_in_polygon,1.4605,0.1484,0.0,0.4315,257,1996-02-11,2010-12-02
usa_NC_0033_0222,42.0,point_in_polygon,1.4031,0.143,0.0,0.4228,258,1996-02-11,2010-12-02
usa_NC_0033_0223,42.0,point_in_polygon,1.3911,0.1353,0.0,0.4294,262,1996-02-11,2010-12-02
usa_NC_0033_0224,42.0,point_in_polygon,1.3707,0.133,0.0,0.4282,261,1996-02-11,2010-12-02
usa_NC_0033_0225,42.0,point_in_polygon,1.277,0.1314,0.0,0.4009,262,1996-02-11,2010-12-10
usa_NC_0033_0226,42.0,point_in_polygon,1.1742,0.1156,0.0,0.3928,267,1996-02-11,2010-12-10
usa_NC_0033_0227,42.0,point_in_polygon,1.0085,0.0846,1e-06,0.4026,265,1996-02-11,2010-12-10
usa_NC_0033_0228,42.0,point_in_polygon,0.9604,0.0728,8e-06,0.4146,267,1996-02-11,2010-12-10
usa_NC_0033_0229,43.0,point_in_polygon,0.909,0.0691,1.4e-05,0.405,265,1996-02-11,2010-12-10
usa_NC_0033_0230,43.0,point_in_polygon,0.8519,0.0632,4.4e-05,0.4036,258,1996-02-11,2010-12-10
usa_NC_0033_0231,43.0,point_in_polygon,0.652,0.0387,0.001595,0.4023,255,1996-02-11,2010-12-10
usa_NC_0033_0232,43.0,point_in_polygon,0.5766,0.0302,0.005153,0.4024,258,1996-02-11,2010-12-10
usa_NC_0033_0233,43.0,point_in_polygon,0.5419,0.0254,0.010682,0.4149,256,1996-02-11,2010-12-10
usa_NC_0033_0234,43.0,point_in_polygon,0.5825,0.0305,0.005523,0.4098,251,1996-02-11,2010-12-10
usa_NC_0033_0235,43.0,point_in_polygon,0.786,0.0547,0.00018,0.4071,252,1996-02-11,2010-12-10
usa_NC_0033_0236,43.0,point_in_polygon,0.9587,0.0741,1.3e-05,0.4248,249,1996-02-11,2010-12-02
usa_NC_0033_0237,43.0,point_in_polygon,1.1985,0.1049,0.0,0.4334,255,1996-02-11,2010-12-02
usa_NC_0033_0238,43.0,point_in_polygon,1.1892,0.102,0.0,0.4351,257,1996-02-11,2010-12-02
usa_NC_0033_0239,44.0,point_in_polygon,1.1665,0.1016,0.0,0.4365,247,1996-02-11,2010-12-02
usa_NC_0033_0240,44.0,point_in_polygon,1.1563,0.1064,0.0,0.419,250,1996-02-11,2010-12-02
usa_NC_0033_0241,44.0,point_in_polygon,1.093,0.1015,0.0,0.3979,261,1996-02-11,2010-12-02
usa_NC_0033_0242,44.0,point_in_polygon,1.0388,0.0909,1e-06,0.4036,259,1996-02-11,2010-12-02
usa_NC_0033_0243,44.0,point_in_polygon,1.0419,0.0933,1e-06,0.4014,256,1996-02-11,2010-12-02
usa_NC_0033_0244,44.0,point_in_polygon,1.2831,0.1346,0.0,0.3982,261,1996-02-11,2010-12-02
usa_NC_0033_0245,44.0,point_in_polygon,1.365,0.1369,0.0,0.4202,260,1996-02-11,2010-12-02
usa_NC_0033_0246,44.0,point_in_polygon,1.2624,0.1068,0.0,0.4457,262,1996-02-11,2010-12-02
usa_NC_0033_0247,44.0,point_in_polygon,1.1517,0.0855,1e-06,0.4582,264,1996-02-11,2010-12-02
usa_NC_0033_0248,44.0,point_in_polygon,1.0949,0.0725,9e-06,0.4753,265,1996-02-11,2010-12-02
usa_NC_0033_0249,45.0,point_in_polygon,1.1104,0.0733,9e-06,0.4821,262,1996-02-11,2010-12-02
usa_NC_0033_0250,45.0,point_in_polygon,1.1541,0.0842,2e-06,0.4694,257,1996-02-11,2010-12-02
usa_NC_0033_0251,45.0,point_in_polygon,0.927,0.0558,0.000144,0.473,254,1996-02-11,2010-12-02
usa_NC_0033_0252,45.0,point_in_polygon,0.6711,0.0322,0.003888,0.4536,257,1996-02-11,2010-12-02
usa_NC_0033_0253,45.0,point_in_polygon,0.5714,0.0228,0.015518,0.4619,256,1996-02-11,2010-12-02
usa_NC_0033_0254,45.0,point_in_polygon,0.371,0.0099,0.114194,0.4609,253,1996-02-11,2010-12-02
usa_NC_0033_0255,45.0,point_in_polygon,0.2205,0.0037,0.335155,0.4497,253,1996-02-11,2010-12-02
usa_NC_0033_0256,45.0,point_in_polygon,0.1125,0.001,0.610172,0.434,256,1996-02-11,2010-12-02
usa_NC_0033_0257,45.0,point_in_polygon,0.0074,0.0,0.97214,0.4191,255,1996-02-11,2010-12-02
usa_NC_0033_0258,45.0,point_in_polygon,-0.1158,0.0013,0.571263,0.4023,249,1996-02-11,2010-12-02
usa_NC_0033_0259,46.0,point_in_polygon,-0.2167,0.0052,0.25526,0.3742,250,1996-02-11,2010-12-02
usa_NC_0033_0260,46.0,point_in_polygon,-0.2125,0.0049,0.265051,0.3746,256,1996-02-11,2010-12-02
usa_NC_0034_0001,46.0,point_in_polygon,-0.6939,0.0406,0.000944,0.4085,266,1996-01-26,2010-12-02
usa_NC_0034_0002,46.0,point_in_polygon,-0.8635,0.0597,5.5e-05,0.4146,267,1996-01-26,2010-12-02
usa_NC_0034_0003,46.0,point_in_polygon,-1.0127,0.0829,3e-06,0.4145,258,1996-01-26,2010-12-02
usa_NC_0034_0004,46.0,point_in_polygon,-1.2201,0.1175,0.0,0.4099,260,1996-01-26,2010-12-02
usa_NC_0034_0005,46.0,point_in_polygon,-1.3091,0.1334,0.0,0.4044,266,1996-01-26,2010-12-02
usa_NC_0034_0006,46.0,point_in_polygon,-1.4637,0.1477,0.0,0.4301,261,1996-01-26,2010-12-02
usa_NC_0034_0007,46.0,point_in_polygon,-1.5714,0.1631,0.0,0.4322,265,1996-01-26,2010-12-02
usa_NC_0034_0008,46.0,point_in_polygon,-1.5938,0.1699,0.0,0.4294,263,1996-01-26,2010-12-02
usa_NC_0034_0009,47.0,point_in_polygon,-1.5405,0.1659,0.0,0.4251,258,1996-01-26,2010-12-02
usa_NC_0034_0010,47.0,point_in_polygon,-1.5675,0.1671,0.0,0.4307,258,1996-01-26,2010-12-02
usa_NC_0034_0011,47.0,point_in_polygon,-1.634,0.1805,0.0,0.4328,253,1996-01-26,2010-12-02
usa_NC_0034_0012,47.0,point_in_polygon,-1.5702,0.1729,0.0,0.4236,257,1996-01-26,2010-12-02
usa_NC_0034_0013,47.0,point_in_polygon,-1.5306,0.171,0.0,0.4172,255,1996-01-26,2010-12-02
usa_NC_0034_0014,47.0,point_in_polygon,-1.5814,0.1775,0.0,0.4258,250,1996-01-26,2010-12-02
usa_NC_0034_0015,47.0,point_in_polygon,-1.4406,0.1616,0.0,0.4104,250,1996-01-26,2010-12-02
usa_NC_0034_0016,47.0,point_in_polygon,-1.2941,0.1407,0.0,0.3976,253,1996-01-26,2010-12-02
